farmer_id,gender,age,is_youth,is_pwd,disability_type,farmer_type,has_land_title,county,crop,crop_stage,season,phone_type,preferred_channel,preferred_language,literacy_level,loan_request,completed_repayment_history,missed_repayment,has_formal_credit_history,has_sales_records,has_buyer_records,active_savings_group,savings_group_reliability,cooperative_member,cooperative_reliability,cooperative_repayment_score,reliable_buyer,buyer_payment_reliability,verified_input_purchase,input_purchase_count,input_purchase_frequency,extension_support,mobile_money_consistency,peer_lending_reliability,seasonal_income_pattern,market_payment_consistency,climate_risk_level,pest_risk_level,market_delay_risk,localized_pest_outbreak,localized_drought_exposure,latent_repayment_probability,repayment_outcome,target_repaid_on_time
SYN-28642,male,29,True,False,,Youth farmer,True,Makueni,Beans,planting,long_rains,shared_phone,ussd,sw,medium,9758,True,False,False,False,False,True,medium,True,weak,59.0,False,none,True,1,low,False,medium,medium,moderate,weak,high,medium,low,medium,high,0.5012,restructured,0
SYN-24031,male,38,False,False,,Smallholder farmer,True,Kakamega,Maize,planting,dry_season,feature_phone,ussd,sw,medium,12488,False,False,True,False,False,True,weak,False,none,,False,none,True,1,low,True,medium,medium,moderate,none,medium,low,high,none,medium,0.4486,defaulted,0
SYN-06079,female,41,False,False,,Women farmer,False,Bungoma,Maize,harvest,dry_season,feature_phone,ussd,sw,low,8337,True,True,False,False,False,True,medium,True,weak,59.0,True,strong,True,1,low,True,unknown,medium,stable,none,high,high,medium,high,high,0.1743,late,0
SYN-20071,female,55,False,False,,Women farmer,False,Kakamega,Maize,vegetative,short_rains,shared_phone,ussd,en,low,9675,False,False,True,False,True,False,none,False,none,,True,strong,True,2,medium,False,high,medium,moderate,medium,medium,high,high,medium,medium,0.6855,restructured,0
SYN-15466,male,36,False,False,,Smallholder farmer,True,Machakos,Beans,vegetative,short_rains,feature_phone,ussd,en,medium,7068,False,True,False,True,True,True,weak,False,none,,True,weak,True,1,low,False,low,medium,stable,weak,medium,medium,low,none,medium,0.6791,late,0
SYN-25611,male,37,False,False,,Smallholder farmer,False,Kakamega,Maize,flowering,long_rains,smartphone,ussd,sw,medium,7330,True,False,False,True,True,True,strong,False,none,,True,strong,True,3,medium,False,medium,medium,stable,strong,low,high,medium,high,low,0.9902,on_time,1
SYN-24736,female,37,False,False,,Women farmer,True,Uasin Gishu,Beans,planting,long_rains,smartphone,sms,sw,medium,10722,False,False,False,False,False,False,none,True,weak,39.0,False,none,True,1,low,False,unknown,strong,stable,strong,low,medium,medium,none,low,0.4605,fully_repaid,1
SYN-13745,female,61,False,True,hearing,PWD farmer,False,Uasin Gishu,Beans,vegetative,long_rains,smartphone,ussd,en,medium,11185,False,False,True,False,False,True,strong,True,medium,60.0,False,none,True,3,medium,True,low,medium,volatile,medium,medium,medium,high,medium,medium,0.3662,late,0
SYN-15119,male,62,False,False,,Smallholder farmer,False,Kisumu,Vegetables,vegetative,short_rains,smartphone,app,en,medium,13827,True,False,False,False,False,True,medium,True,medium,81.0,False,none,True,4,high,True,medium,weak,moderate,medium,medium,high,medium,medium,medium,0.9065,on_time,1
SYN-13265,male,45,False,False,,Smallholder farmer,False,Bungoma,Maize,vegetative,short_rains,feature_phone,ussd,sw,medium,11840,True,False,False,False,True,True,medium,False,none,,True,strong,True,5,high,True,low,none,volatile,weak,low,high,high,high,low,0.662,on_time,1
SYN-11298,male,36,False,False,,Smallholder farmer,True,Makueni,Sorghum,planting,dry_season,feature_phone,ussd,en,low,7327,False,False,False,True,True,True,strong,True,weak,60.0,True,strong,False,0,none,True,high,none,moderate,medium,high,medium,high,none,high,0.866,fully_repaid,1
SYN-27691,male,22,True,False,,Youth farmer,True,Makueni,Maize,flowering,long_rains,smartphone,app,sw,high,8032,True,False,False,False,True,True,strong,True,medium,78.0,True,medium,False,0,none,False,low,medium,stable,medium,high,low,low,none,high,0.9586,on_time,1
SYN-00715,female,24,True,False,,Youth farmer,False,Makueni,Maize,planting,long_rains,feature_phone,ussd,en,low,12909,True,False,False,False,False,False,none,True,medium,63.0,False,none,True,2,medium,True,medium,weak,stable,medium,high,high,high,high,high,0.3901,restructured,0
SYN-21351,male,58,False,True,other,PWD farmer,False,Nakuru,Beans,harvest,long_rains,smartphone,ussd,sw,medium,7734,False,False,True,False,True,True,strong,False,none,,True,medium,True,3,medium,False,low,none,moderate,weak,high,medium,medium,none,high,0.517,restructured,0
SYN-05000,male,21,True,True,mobility,PWD farmer,False,Uasin Gishu,Maize,vegetative,long_rains,smartphone,app,en,medium,11173,True,False,False,True,False,True,medium,True,strong,87.0,False,none,True,2,medium,False,medium,strong,stable,medium,low,medium,low,low,low,0.9959,fully_repaid,1
SYN-20589,male,26,True,False,,Youth farmer,False,Bungoma,Maize,vegetative,dry_season,feature_phone,ussd,en,high,9424,True,False,True,True,True,True,medium,False,none,,True,weak,True,5,high,False,unknown,strong,moderate,strong,low,high,medium,medium,low,0.8642,early,1
SYN-00563,male,65,False,False,,Smallholder farmer,False,Kisumu,Maize,vegetative,long_rains,smartphone,sms,en,medium,6026,True,False,False,False,False,True,weak,False,none,,False,none,True,1,low,True,medium,none,unknown,strong,low,medium,high,low,low,0.8215,fully_repaid,1
SYN-26781,male,50,False,False,,Smallholder farmer,False,Kakamega,Tomatoes,vegetative,long_rains,feature_phone,ussd,en,medium,16765,False,True,False,True,False,True,strong,True,medium,81.0,False,none,True,1,low,False,high,medium,moderate,weak,medium,low,medium,low,medium,0.7072,on_time,1
SYN-05114,male,31,True,False,,Youth farmer,False,Uasin Gishu,Maize,flowering,long_rains,smartphone,ussd,en,low,7225,True,True,False,False,True,False,none,True,medium,46.0,True,weak,True,1,low,False,low,medium,stable,none,low,medium,medium,low,low,0.4613,restructured,0
SYN-26208,female,65,False,False,,Women farmer,True,Kakamega,Sorghum,planting,short_rains,smartphone,app,en,low,7395,True,False,False,True,False,True,weak,True,medium,52.0,False,none,True,1,low,True,medium,strong,stable,strong,medium,medium,low,none,medium,0.9603,fully_repaid,1
SYN-14280,female,52,False,False,,Women farmer,False,Kakamega,Potatoes,harvest,long_rains,shared_phone,ussd,en,low,14647,True,False,False,True,False,True,medium,False,none,,False,none,True,2,medium,False,medium,none,volatile,medium,medium,medium,high,medium,medium,0.6672,late,0
SYN-11230,male,25,True,False,,Youth farmer,True,Kakamega,Maize,planting,short_rains,feature_phone,ussd,en,low,4720,False,False,False,True,False,True,strong,False,none,,False,none,True,4,high,True,high,weak,unknown,none,medium,low,low,none,medium,0.8179,on_time,1
SYN-26784,female,59,False,False,,Women farmer,False,Makueni,Potatoes,harvest,dry_season,smartphone,app,en,low,22545,False,False,False,True,True,True,strong,False,none,,True,weak,True,2,medium,False,medium,weak,moderate,none,high,high,medium,low,high,0.5189,defaulted,0
SYN-08953,female,26,True,False,,Youth farmer,True,Bungoma,Maize,vegetative,long_rains,feature_phone,ussd,sw,medium,8013,True,False,False,True,False,True,medium,False,none,,False,none,True,3,medium,True,high,medium,moderate,medium,low,high,high,high,low,0.8211,on_time,1
SYN-05064,male,36,False,False,,Smallholder farmer,True,Makueni,Sorghum,vegetative,long_rains,shared_phone,ussd,sw,high,9320,True,False,False,True,True,True,medium,True,medium,100.0,True,strong,True,3,medium,False,medium,medium,moderate,weak,low,medium,medium,low,low,0.9764,fully_repaid,1
SYN-17832,female,50,False,False,,Women farmer,False,Makueni,Beans,harvest,long_rains,shared_phone,ussd,sw,low,7783,False,False,False,True,True,True,strong,True,medium,81.0,True,medium,True,2,medium,False,medium,medium,moderate,medium,high,medium,medium,medium,high,0.9056,fully_repaid,1
SYN-29284,male,45,False,False,,Smallholder farmer,False,Uasin Gishu,Maize,vegetative,short_rains,feature_phone,ussd,en,medium,12589,False,False,False,True,False,True,medium,True,strong,85.0,False,none,True,1,low,False,medium,medium,moderate,none,low,medium,low,low,low,0.9609,on_time,1
SYN-27115,female,33,True,False,,Youth farmer,True,Makueni,Maize,vegetative,short_rains,feature_phone,ussd,en,low,8607,False,False,False,True,False,False,none,True,medium,63.0,True,medium,True,3,medium,True,unknown,medium,moderate,weak,low,medium,medium,low,low,0.7829,on_time,1
SYN-23223,male,26,True,False,,Youth farmer,False,Nakuru,Beans,flowering,short_rains,feature_phone,ussd,sw,medium,10903,True,False,False,False,False,False,none,False,none,,False,none,True,2,medium,True,high,strong,moderate,medium,medium,high,medium,high,medium,0.6982,defaulted,0
SYN-05086,female,19,True,False,,Youth farmer,False,Kakamega,Vegetables,planting,short_rains,feature_phone,ussd,sw,medium,12872,False,False,False,False,True,False,none,True,strong,92.0,True,weak,True,1,low,True,medium,weak,moderate,none,medium,high,low,none,medium,0.7727,on_time,1
SYN-23545,female,30,True,False,,Youth farmer,False,Nakuru,Tomatoes,planting,long_rains,smartphone,ussd,en,medium,18984,False,False,False,True,False,False,none,True,weak,23.0,False,none,True,1,low,False,high,medium,moderate,medium,low,high,medium,high,low,0.5023,defaulted,0
SYN-00649,male,33,True,False,,Youth farmer,False,Kakamega,Maize,flowering,long_rains,feature_phone,ussd,sw,high,6689,False,False,True,False,False,True,strong,True,weak,48.0,False,none,False,0,none,False,unknown,strong,moderate,weak,high,low,low,low,high,0.4425,late,0
SYN-04881,female,36,False,False,,Women farmer,False,Makueni,Beans,planting,long_rains,feature_phone,ussd,en,low,7692,False,False,True,False,False,False,none,False,none,,False,none,True,4,high,True,low,strong,moderate,strong,high,high,low,high,high,0.3937,late,0
SYN-26225,female,40,False,False,,Women farmer,False,Kisumu,Maize,harvest,short_rains,feature_phone,ussd,en,medium,11256,True,True,False,False,False,True,medium,False,none,,False,none,True,1,low,False,medium,strong,moderate,none,high,low,high,low,high,0.1552,late,0
SYN-09243,male,47,False,True,hearing,PWD farmer,False,Bungoma,Sorghum,planting,long_rains,smartphone,app,sw,medium,11158,False,False,False,False,True,True,strong,True,weak,47.0,True,medium,True,4,high,False,medium,medium,volatile,medium,high,medium,medium,none,high,0.7382,late,0
SYN-17278,female,63,False,False,,Women farmer,False,Nakuru,Potatoes,vegetative,long_rains,feature_phone,ussd,sw,medium,16773,False,False,False,True,False,True,strong,False,none,,False,none,False,0,none,True,medium,medium,stable,strong,high,low,medium,low,high,0.7571,defaulted,0
SYN-05746,male,19,True,False,,Youth farmer,True,Kakamega,Maize,vegetative,short_rains,smartphone,app,sw,medium,9721,False,False,False,False,True,True,strong,True,medium,77.0,True,weak,True,1,low,False,low,none,volatile,weak,low,low,medium,none,low,0.5052,on_time,1
SYN-19504,male,27,True,False,,Youth farmer,False,Makueni,Sorghum,vegetative,long_rains,smartphone,app,en,medium,8075,True,False,False,True,False,False,none,False,none,,False,none,True,2,medium,False,high,none,volatile,weak,medium,low,low,low,medium,0.4691,late,0
SYN-25231,female,45,False,False,,Women farmer,True,Nakuru,Maize,harvest,short_rains,feature_phone,ussd,sw,medium,11319,True,False,True,False,False,True,weak,False,none,,False,none,False,0,none,True,medium,medium,unknown,medium,medium,medium,high,medium,medium,0.3647,late,0
SYN-14096,male,65,False,True,visual,PWD farmer,True,Nakuru,Potatoes,planting,dry_season,feature_phone,ussd,en,medium,10107,False,False,False,False,False,True,medium,True,weak,60.0,False,none,True,1,low,True,medium,weak,stable,medium,high,high,low,none,high,0.6654,restructured,0
SYN-27849,male,40,False,False,,Smallholder farmer,False,Makueni,Sorghum,planting,dry_season,feature_phone,ussd,sw,high,5464,False,False,True,False,False,True,strong,True,medium,82.0,False,none,True,3,medium,False,unknown,strong,stable,medium,medium,medium,high,low,medium,0.7319,early,1
SYN-15127,female,51,False,False,,Women farmer,False,Kisumu,Tomatoes,planting,long_rains,smartphone,sms,en,medium,12512,True,False,False,True,True,True,weak,True,medium,64.0,True,weak,True,2,medium,False,high,medium,moderate,medium,medium,medium,low,medium,medium,0.9291,fully_repaid,1
SYN-26717,male,35,False,True,mobility,PWD farmer,False,Uasin Gishu,Potatoes,harvest,long_rains,feature_phone,ussd,en,high,17972,False,True,False,True,False,False,none,True,medium,74.0,False,none,True,2,medium,True,unknown,none,moderate,strong,high,medium,medium,medium,high,0.1926,late,0
SYN-09740,male,67,False,False,,Smallholder farmer,False,Kisumu,Sorghum,harvest,long_rains,feature_phone,ussd,en,medium,7890,False,False,False,False,True,False,none,False,none,,True,weak,True,5,high,False,high,strong,unknown,strong,low,medium,medium,none,low,0.8441,on_time,1
SYN-29389,male,29,True,False,,Youth farmer,False,Nakuru,Beans,planting,short_rains,feature_phone,ussd,en,low,7270,False,False,False,False,False,True,strong,False,none,,False,none,True,1,low,False,unknown,weak,moderate,weak,medium,low,medium,low,medium,0.2437,fully_repaid,1
SYN-00438,female,18,True,False,,Youth farmer,False,Makueni,Maize,planting,long_rains,feature_phone,ussd,en,medium,6496,True,False,False,True,False,True,weak,True,strong,75.0,False,none,True,3,medium,False,unknown,none,volatile,medium,low,high,low,high,low,0.694,fully_repaid,1
SYN-08670,male,60,False,False,,Smallholder farmer,False,Machakos,Potatoes,planting,short_rains,feature_phone,ussd,sw,low,23190,False,False,False,True,False,True,medium,False,none,,False,none,True,2,medium,True,low,medium,volatile,none,high,high,low,low,high,0.4051,restructured,0
SYN-22984,male,42,False,False,,Smallholder farmer,False,Uasin Gishu,Maize,vegetative,short_rains,feature_phone,ussd,sw,medium,6949,True,False,False,False,False,True,medium,False,none,,False,none,True,1,low,True,low,weak,moderate,medium,medium,high,medium,high,medium,0.5596,defaulted,0
SYN-03603,male,27,True,False,,Youth farmer,False,Makueni,Beans,vegetative,long_rains,feature_phone,ussd,en,medium,7206,True,False,False,False,False,True,strong,True,strong,82.0,False,none,True,1,low,True,medium,none,volatile,medium,high,medium,low,medium,high,0.7274,late,0
SYN-14028,female,58,False,False,,Women farmer,True,Kakamega,Sorghum,vegetative,long_rains,feature_phone,ussd,sw,low,7701,True,False,True,False,False,False,none,False,none,,False,none,True,1,low,False,medium,none,unknown,weak,high,medium,medium,none,high,0.1756,defaulted,0
SYN-17740,male,61,False,False,,Smallholder farmer,False,Bungoma,Maize,vegetative,dry_season,feature_phone,ussd,en,medium,9956,False,False,False,True,False,True,medium,True,strong,90.0,False,none,True,2,medium,True,medium,none,moderate,none,medium,medium,high,medium,medium,0.5699,on_time,1
SYN-07683,female,62,False,False,,Women farmer,False,Nakuru,Vegetables,planting,short_rains,shared_phone,ussd,en,medium,11415,True,False,False,True,False,True,strong,True,strong,81.0,False,none,True,7,high,False,low,medium,moderate,weak,high,medium,medium,medium,high,0.7065,late,0
SYN-10115,male,64,False,True,mobility,PWD farmer,True,Kakamega,Maize,harvest,short_rains,smartphone,ussd,en,high,10601,False,False,False,True,False,True,medium,False,none,,False,none,True,1,low,False,medium,medium,volatile,strong,high,medium,medium,low,high,0.3786,restructured,0
SYN-24184,female,30,True,False,,Youth farmer,False,Bungoma,Vegetables,planting,long_rains,feature_phone,ussd,sw,low,25028,True,True,False,False,True,True,medium,False,none,,True,medium,True,7,high,False,medium,medium,unknown,none,high,medium,medium,medium,high,0.4736,late,0
SYN-29072,female,21,True,False,,Youth farmer,True,Machakos,Sorghum,vegetative,long_rains,feature_phone,ussd,en,high,6672,False,False,True,True,False,False,none,True,weak,37.0,False,none,True,2,medium,False,low,medium,volatile,medium,medium,medium,low,none,medium,0.4346,restructured,0
SYN-17671,female,23,True,False,,Youth farmer,True,Machakos,Maize,vegetative,dry_season,feature_phone,ussd,en,medium,9518,False,False,False,False,False,True,medium,True,medium,56.0,False,none,True,3,medium,False,low,none,volatile,strong,medium,high,low,high,medium,0.3939,late,0
SYN-23550,female,59,False,False,,Women farmer,False,Machakos,Vegetables,vegetative,short_rains,feature_phone,ussd,en,low,13946,True,False,False,True,False,True,medium,True,strong,90.0,False,none,True,2,medium,False,high,weak,moderate,medium,low,medium,medium,none,low,0.9687,early,1
SYN-17881,female,24,True,False,,Youth farmer,True,Uasin Gishu,Maize,planting,long_rains,feature_phone,ussd,en,low,10341,True,False,False,False,False,True,medium,False,none,,False,none,True,3,medium,True,high,medium,moderate,strong,medium,medium,low,medium,medium,0.8775,late,0
SYN-04828,female,57,False,False,,Women farmer,False,Machakos,Maize,vegetative,short_rains,feature_phone,ussd,en,medium,10557,True,False,False,True,True,False,none,True,strong,97.0,True,medium,True,2,medium,False,medium,strong,moderate,weak,medium,low,medium,none,medium,0.9582,on_time,1
SYN-24934,female,54,False,False,,Women farmer,False,Kisumu,Maize,flowering,short_rains,smartphone,ussd,en,low,7441,True,False,False,False,False,True,medium,False,none,,False,none,True,1,low,True,medium,medium,volatile,none,medium,low,medium,low,medium,0.6372,on_time,1
